,tic,url,supply_chain_risk,regulatory_risk,inflationary_risk,macro_risk,debt_risk,liquidity_risk,doctype,gvkey,lpermno,datadate,fyear,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt,_merge
309,MTD,https://www.sec.gov/Archives/edgar/data/1037646/000103764620000005/mtd10k12312019.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,65772.0,85621.0,2019-12-31,2019.0,3826.0,382.0,1379.739,1.0,19137.88,7.9335537,8.009248,0.0,0.0,0.17652783,,,2.8449094,6.729793,3.9435863,0.035522263,0.010638789,0.0,0.092602104,-0.18351789,0.0356628,0.21434572,0.49465048,0.06724654,7.710271,0.29285944,0.2997052,0.07449304,0.05160754,0.4647321,7.4655356,,0.0,0.060483903,both
310,MGM,https://www.sec.gov/Archives/edgar/data/789570/000156459020007393/mgm-10k_20191231.htm,3.0,4.0,2.0,2.0,5.0,1.0,Risk Section,14418.0,11891.0,2019-12-31,2019.0,7990.0,799.0,15609.504,1.0,16739.734,10.430472,9.464957,1.0,0.0,0.23605727,1.0,0.0,4.406719,10.029214,5.634721,-0.103890575,0.023699183,0.008008181,-0.122451656,-0.030449972,-0.019948544,0.08071842,0.4607787,0.4825308,1.2660401,0.07969101,0.6694473,0.068767846,0.0,0.45796117,0.9133873,,0.008008181,0.006114736,both
311,MCHP,https://www.sec.gov/Archives/edgar/data/827054/000082705419000143/a2019-03x3110k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,27965.0,78987.0,2019-03-31,2018.0,3674.0,367.0,10307.0,1.0,19710.467,9.817385,8.584759,1.0,0.0,0.0,1.0,0.0,2.9593794,6.9054527,3.9983141,0.37117165,-0.025760219,0.018768393,0.2784632,-0.0015912807,-0.006103542,0.0873079,0.5616894,0.34336674,1.7859927,0.11098093,0.054316077,0.02348229,0.04502997,0.48753133,1.5910655,,0.018768393,0.13202678,both
312,MU,https://www.sec.gov/Archives/edgar/data/723125/000072312519000094/a2019q4.htm,15.0,6.0,0.0,8.0,8.0,1.0,Risk Section,7343.0,53613.0,2019-08-31,2019.0,3674.0,367.0,5851.0,1.0,50068.62,10.797267,10.060748,0.0,0.0,0.09891521,1.0,0.0,3.637586,10.24853,6.6375766,0.20629206,0.014155093,0.0,0.0027614704,-0.052161105,-0.014441467,0.2698468,0.11968417,0.104632325,1.2902125,0.26111236,0.57765865,0.1627222,0.049931474,0.09288768,1.1511809,,0.0,0.22389334,both
313,MSFT,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/msft-10k_20190630.htm,4.0,9.0,1.0,6.0,1.0,1.0,Risk Section,12141.0,10107.0,2019-06-30,2019.0,7372.0,737.0,86455.0,1.0,1023856.25,12.565689,11.74279,1.0,0.0,0.101812854,1.0,0.0,4.9767337,10.688689,5.7188535,0.055043343,-0.0020589344,0.048196513,-0.013958877,-0.06421433,-0.011135695,0.17935412,0.3017037,0.077865556,4.215868,0.1903956,0.15304513,0.46699074,0.058892503,0.27606124,3.887886,,0.048196513,0.08499219,both
314,MAA,https://www.sec.gov/Archives/edgar/data/912595/000156459020005582/maa-10k_20191231.htm,1.0,4.0,0.0,5.0,15.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
315,MHK,https://www.sec.gov/Archives/edgar/data/851968/000085196820000020/a2019q410-kdocument.htm,3.0,5.0,3.0,7.0,0.0,0.0,Risk Section,25119.0,77496.0,2019-12-31,2019.0,2273.0,227.0,2909.91,1.0,9769.172,9.502015,9.207403,0.0,0.0,0.0066392147,0.0,1.0,3.7565382,8.521767,4.7886715,0.046019178,0.0011754221,0.0,-0.050646834,-0.008131665,0.0061857756,0.1059731,0.21737354,0.22950478,1.1232069,0.11262538,0.37514305,0.013243388,0.0,0.13046873,0.9153483,,0.0,0.39979485,both
316,TAP,https://www.sec.gov/Archives/edgar/data/24545/000002454520000005/tap2019123110-k.htm,5.0,11.0,0.0,8.0,4.0,2.0,Risk Section,3505.0,59248.0,2019-12-31,2019.0,2082.0,208.0,9203.8,1.0,11658.57,10.270205,9.266664,1.0,0.0,0.49158603,1.0,0.0,2.9285235,8.455743,5.581966,0.015013964,-0.018520571,0.014705576,-0.05502117,5.544044e-05,0.00030492243,0.0661647,0.3189142,0.4411675,0.9389868,0.08067277,0.16289094,0.018135954,0.0,0.28513712,0.64518607,,0.014705577,0.105912775,both
317,MDLZ,https://www.sec.gov/Archives/edgar/data/1103982/000110398220000003/mdlz10k123119document1.htm,18.0,10.0,2.0,11.0,2.0,1.0,Risk Section,142953.0,89006.0,2019-12-31,2019.0,2052.0,205.0,19007.0,1.0,79040.13,11.07518,10.160762,1.0,0.0,0.0005165289,1.0,0.0,4.394449,9.137984,4.755851,0.014872422,0.0035322004,0.023888828,-0.0012083843,-0.022928318,0.0020914343,0.06643015,0.29445848,0.19385575,1.8019509,0.081023715,0.14409208,0.020573517,0.0054377294,0.22633968,1.4757719,,0.023888828,0.23133582,both
318,MPWR,https://www.sec.gov/Archives/edgar/data/1280452/000143774920003943/mpwr20191231_10k.htm,7.0,4.0,0.0,9.0,3.0,3.0,Risk Section,160888.0,90455.0,2019-12-31,2019.0,3674.0,367.0,2.357,1.0,7764.5205,6.86315,6.4424143,1.0,0.0,0.037844766,1.0,0.0,1.0992787,5.4475045,4.749041,0.1747348,0.00026976864,0.07036361,0.0,0.02083597,-0.017909294,0.22453222,0.0024645145,0.00030346817,8.309925,0.122785516,0.24172318,0.4761699,0.11267233,0.0011533133,8.037213,,0.07036361,0.5320322,both
319,MNST,https://www.sec.gov/Archives/edgar/data/865752/000110465920027209/mnst-20191231x10kb9432b.htm,4.0,3.0,0.0,4.0,2.0,3.0,Risk Section,24316.0,88031.0,2019-12-31,2019.0,2086.0,208.0,29.948,1.0,34107.156,8.546821,8.343035,0.0,0.0,0.21760966,1.0,0.0,1.5105011,5.802064,4.5380235,0.063437216,0.031152045,0.0,-0.0026345772,-0.11939708,0.02393118,0.2166209,0.0058147484,0.0008772859,6.812394,0.28719708,0.06406979,0.25843284,0.0,0.004980436,6.695889,,0.0,0.14348203,both
320,MCO,https://www.sec.gov/Archives/edgar/data/1059556/000105955620000005/mco-20191231.htm,1.0,20.0,0.0,1.0,5.0,0.0,Risk Section,139665.0,48506.0,2019-12-31,2019.0,7323.0,732.0,6155.0,1.0,44558.77,9.236495,8.482394,1.0,0.0,0.21131447,,,2.491634,6.618739,4.212171,-0.0035070628,0.014320507,0.03682416,-0.012566975,-0.09965903,0.013346323,0.15986362,0.5996103,0.12136743,5.2812247,0.22318558,0.07286897,0.18801753,0.0,0.59094006,4.942982,,0.03682416,0.014459789,both
321,MS,https://www.sec.gov/Archives/edgar/data/895421/000089542120000265/msq4201910k.htm,5.0,70.0,0.0,90.0,22.0,76.0,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
322,MOS,https://www.sec.gov/Archives/edgar/data/1285785/000161803420000003/mos-20191231x10k.htm,5.0,9.0,1.0,8.0,3.0,3.0,Risk Section,162129.0,90386.0,2019-12-31,2019.0,2870.0,287.0,4808.4,1.0,8196.453,9.867783,9.094514,1.0,0.0,1.0,0.0,1.0,2.6100698,9.382873,6.8490915,0.070518434,-0.017550588,0.0034821357,-0.0005959012,-0.0077674426,-0.006580822,0.06481333,0.24915926,0.36973888,0.9487501,0.07037853,0.6157007,0.02730264,0.0,0.24108091,0.6255995,,0.003482136,0.032422427,both
323,MSI,https://www.sec.gov/Archives/edgar/data/68505/000006850520000006/msi201910-k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,7585.0,22779.0,2019-12-31,2019.0,3663.0,366.0,5748.0,1.0,27474.37,9.272564,8.972971,1.0,0.0,0.13026053,,,2.8903718,7.344073,4.510213,0.087765455,-0.024055628,0.035613608,-0.022082316,-0.018887427,0.022552151,0.14029318,0.54012406,0.17301595,3.6474695,0.19206916,0.14527345,0.09406127,0.06455553,0.52715653,3.045473,,0.035613608,0.02400835,both
324,MSCI,https://www.sec.gov/Archives/edgar/data/1408198/000156459020004992/msci-10k_20191231.htm,5.0,9.0,0.0,6.0,5.0,3.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
325,NDAQ,https://www.sec.gov/Archives/edgar/data/1120193/000112019320000004/ndaq1231201910-k.htm,0.0,22.0,1.0,28.0,8.0,6.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
326,NTAP,https://www.sec.gov/Archives/edgar/data/1002047/000156459019022779/ntap-10k_20190426.htm,6.0,4.0,0.0,4.0,2.0,1.0,Risk Section,61591.0,82598.0,2019-04-30,2018.0,3572.0,357.0,1793.0,1.0,17484.0,9.07578,8.7235565,1.0,0.0,0.07807571,1.0,0.0,2.442347,6.6333184,4.2806263,-0.08053999,-0.07047249,0.046104565,-0.01555886,-0.23864546,0.01315639,0.14929642,0.20512527,0.0930124,2.875529,0.15776227,0.08683217,0.44674522,0.0946116,0.13087748,2.3218052,,0.046104565,0.36196318,both
327,NFLX,https://www.sec.gov/Archives/edgar/data/1065280/000106528020000040/form10kq419.htm,0.0,7.0,0.0,4.0,1.0,0.0,Risk Section,147579.0,89393.0,2019-12-31,2019.0,7841.0,784.0,16372.494,1.0,141984.78,10.433401,9.91128,0.0,0.0,0.09471054,0.0,0.0,2.261763,7.648845,5.4966063,0.011392374,0.03625369,0.0,0.13154414,0.002133583,0.37264314,-0.08603167,0.48188818,0.10338959,4.9558444,0.07969908,0.061727066,0.1477066,0.045478046,0.47627765,4.6512966,,0.0,0.01164282,both
328,NWL,https://www.sec.gov/Archives/edgar/data/814453/000119312519061714/d660135d10k.htm,2.0,5.0,1.0,3.0,0.0,2.0,Risk Section,7875.0,60986.0,2019-12-31,2019.0,3990.0,399.0,6397.5,1.0,8139.67,9.657715,9.1814165,1.0,0.0,0.0,0.0,1.0,3.4339871,7.4793563,4.077594,-0.04701445,-0.007978519,0.024952052,-0.0830009,0.0,0.0032604525,0.052959982,0.408995,0.44007877,1.2030667,0.082495846,0.11316328,0.023711802,0.009525636,0.37928015,0.88917184,,0.024952052,0.07265338,both
329,NEM,https://www.sec.gov/Archives/edgar/data/1164727/000155837020001041/nem-20191231x10k047aaa.htm,6.0,16.0,9.0,37.0,19.0,4.0,Risk Section,7881.0,21207.0,2019-12-31,2019.0,1040.0,104.0,6909.0,1.0,35107.6,10.595984,9.183996,1.0,0.0,0.22431922,1.0,0.0,2.867899,10.1376505,7.328208,0.030669935,-0.028518537,0.022239456,-0.03104518,-0.013233602,0.010681943,0.06866963,0.17283735,0.164435,1.3424126,0.094586484,0.632311,0.06209036,0.0,0.16963527,0.9115363,,0.022239456,0.01852656,both
330,NWSA,https://www.sec.gov/Archives/edgar/data/1564708/000119312519219463/d741099d10k.htm,3.0,10.0,0.0,6.0,4.0,2.0,Risk Section,18043.0,13963.0,2019-06-30,2019.0,2711.0,271.0,1453.0,1.0,7894.483,9.662116,9.213934,1.0,0.0,0.4483986,0.0,1.0,3.3672957,7.8458076,4.5132117,0.043090828,-0.024887022,0.0102475975,-0.027687607,0.0,0.0054102223,0.05613901,0.09248298,0.15544292,0.9204686,0.07676151,0.16256127,0.10457641,0.0,0.06390427,0.5757497,,0.0102475975,0.30901584,both
331,NWS,https://www.sec.gov/Archives/edgar/data/1564708/000119312519219463/d741099d10k.htm,3.0,10.0,0.0,6.0,4.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
332,NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330820000021/nee-12312019x10k.htm,3.0,11.0,1.0,5.0,1.0,6.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
333,NLSN,https://www.sec.gov/Archives/edgar/data/1492633/000156459020007004/nlsnnv-10k_20191231.htm,4.0,8.0,0.0,6.0,5.0,3.0,Risk Section,100873.0,12542.0,2019-12-31,2019.0,8700.0,870.0,8790.0,1.0,7229.845,9.569343,8.77925,1.0,0.0,1.0,0.0,1.0,3.8501475,6.7569323,2.9271276,0.040645298,-0.0048886095,0.027585724,-0.008170961,-0.00027934913,0.038620014,0.07179272,0.61386967,0.54869443,1.3516198,0.120748654,0.059990223,0.031706125,0.0,0.54228646,1.044721,,0.027585724,0.11660978,both
334,NKE,https://www.sec.gov/Archives/edgar/data/320187/000032018719000051/nke-531201910k.htm,8.0,8.0,1.0,8.0,3.0,3.0,Risk Section,7906.0,57665.0,2019-05-31,2018.0,3021.0,302.0,3479.0,1.0,120955.52,10.073947,10.574312,1.0,0.0,0.16079983,1.0,0.0,4.352855,8.464847,4.1247344,0.011131256,0.009149555,0.056162246,-0.015094657,-0.15191634,-0.023696084,0.24345407,0.14668803,0.027958479,5.718789,0.2309314,0.2000253,0.19661003,0.0,0.14605558,,,0.056162246,0.004311584,both
335,NI,https://www.sec.gov/Archives/edgar/data/1111711/000111171120000013/ni-20191231x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
336,NSC,https://www.sec.gov/Archives/edgar/data/702165/000070216520000011/nsc-20191231.htm,1.0,3.0,0.0,0.0,0.0,1.0,Risk Section,7923.0,64311.0,2019-12-31,2019.0,4011.0,401.0,13014.0,1.0,50067.098,10.543313,9.332204,1.0,0.0,0.22028072,,,3.2420845,10.378292,7.176043,0.04651531,0.0035334758,0.025024392,0.0264747,-0.054637026,0.0030588298,0.103235506,0.34316906,0.20630586,1.9198401,0.13435118,0.8478496,0.015294149,0.0,0.33227855,1.5111569,,0.025024392,0.031735055,both
337,NTRS,https://www.sec.gov/Archives/edgar/data/73124/000007312420000101/a201910-k.htm,2.0,23.0,0.0,11.0,5.0,9.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
338,NOC,https://www.sec.gov/Archives/edgar/data/1133421/000113342120000006/noc-12312019x10k.htm,14.0,5.0,0.0,5.0,2.0,1.0,Risk Section,7985.0,24766.0,2019-12-31,2019.0,3812.0,381.0,15448.0,1.0,57734.676,10.623496,10.429428,1.0,0.0,0.1177394,1.0,0.0,4.5108595,9.03884,4.538912,0.029375259,0.016208718,0.021416925,-0.017741974,-0.019688968,0.014140038,0.104431845,0.37596437,0.21108821,2.1904812,0.12137068,0.20499404,0.054637495,0.023193555,0.3426221,1.7932323,,0.021416925,0.08868462,both
339,NLOK,https://www.sec.gov/Archives/edgar/data/849399/000110465919041857/a19-13070_110ka.htm,0.0,0.0,0.0,4.0,0.0,0.0,10K,15855.0,75607.0,2019-03-31,2018.0,7372.0,737.0,4452.0,1.0,14483.7,9.676461,8.461892,1.0,0.0,1.0,1.0,0.0,2.5590086,6.673298,4.1935635,0.015121094,0.0010666332,0.013615259,-0.037645876,-0.024344334,-0.030179445,0.0917932,0.2793324,0.23511146,1.5487326,0.07773874,0.049567074,0.12818421,0.057284478,0.24852553,1.1547673,,0.013615259,0.11028751,both
340,NCLH,https://www.sec.gov/Archives/edgar/data/1513761/000155837020001661/nclh-20191231x10kc19a9c.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,104432.0,13760.0,2019-12-31,2019.0,4400.0,440.0,7048.062,1.0,12446.119,9.722241,8.773752,0.0,0.0,0.0,1.0,0.0,3.6109178,9.500989,5.917395,0.10070317,0.005335759,0.0,0.01891355,-0.020309867,-0.00809537,0.10743525,0.4224292,0.36154696,1.35545,0.10972868,0.8014541,0.015156253,0.0,0.37535083,,,0.0,0.111446805,both
341,NOV,https://www.sec.gov/Archives/edgar/data/1021860/000156459020004552/nov-10k_20191231.htm,1.0,4.0,0.0,3.0,0.0,0.0,Risk Section,63892.0,84032.0,2019-12-31,2019.0,3533.0,353.0,2777.0,1.0,9666.47,9.484101,9.045348,1.0,0.0,1.0,0.0,1.0,3.5967367,8.015987,4.446717,0.023956195,-0.01946916,0.0058559584,-0.039622784,0.0,0.0010647197,0.049965777,0.21119477,0.22316927,1.1436207,0.005703856,0.23028368,0.0890562,0.0,0.2025249,0.92829114,,0.0058559584,0.041051496,both
342,NRG,https://www.sec.gov/Archives/edgar/data/1013871/000101387120000013/nrg-20191231.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
343,NUE,https://www.sec.gov/Archives/edgar/data/73309/000156459020007794/nue-10k_20191231.htm,0.0,2.0,0.0,5.0,1.0,0.0,Risk Section,8030.0,34817.0,2019-12-31,2019.0,3312.0,331.0,4475.533,1.0,16985.979,9.817094,10.025212,1.0,0.0,0.24473393,1.0,0.0,3.325036,8.74364,5.4550786,0.09780451,0.007398281,0.026823165,0.00024933676,-0.016759258,-0.017868463,0.14853588,0.24396919,0.20853765,1.3613101,0.14357165,0.3417712,0.100009724,0.0,0.23800804,1.1563151,,0.026823165,0.02443396,both
344,NVDA,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000010/nvda-2020x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,117768.0,86580.0,2019-01-31,2018.0,3674.0,367.0,1988.0,1.0,87112.5,9.494918,9.3687105,1.0,0.0,0.0,1.0,0.0,2.65865,7.2477927,4.6610475,0.30823052,-0.24225098,0.027911525,-0.0012037315,-0.18612699,0.06485104,0.28122178,0.14956364,0.022311883,6.8509254,0.30920854,0.10562745,0.55838096,0.17875414,0.14956364,6.723518,,0.027911525,0.0,both
345,NVR,https://www.sec.gov/Archives/edgar/data/906163/000090616320000026/a201910-k.htm,3.0,3.0,1.0,2.0,6.0,1.0,Risk Section,12459.0,79785.0,2019-12-31,2019.0,1531.0,153.0,690.806,1.0,13835.953,8.245336,8.913072,0.0,0.0,0.14355305,0.0,0.0,1.9021075,4.9145503,3.166718,0.0034867835,0.11248735,0.0,-8.031886e-05,-0.1113936,0.021222027,0.22744805,0.18132272,0.047554035,4.017131,0.28137666,0.035502512,0.30468777,0.0,0.18132271,3.82098,,0.0,0.0,both
346,NXPI,https://www.sec.gov/Archives/edgar/data/1413447/000141344720000009/nxp10-k.htm,15.0,7.0,0.0,9.0,7.0,1.0,Risk Section,184725.0,12084.0,2019-12-31,2019.0,3674.0,367.0,7628.0,1.0,35815.67,9.904287,9.091219,1.0,0.0,0.076045625,1.0,0.0,3.4144425,7.8917046,4.510336,0.11410871,-0.08713029,0.01593725,0.0,-0.074290566,0.0098920865,0.11720624,0.3810951,0.17558369,2.3176794,0.13609113,0.13359313,0.052208234,0.082084335,0.37789768,2.160294,,0.01593725,0.008390142,both
347,ORLY,https://www.sec.gov/Archives/edgar/data/898173/000089817320000007/orly-20191231x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,28180.0,79103.0,2019-12-31,2019.0,5531.0,553.0,5861.885,1.0,33140.78,9.279601,9.225227,0.0,0.0,0.22302437,0.0,0.0,4.4094353,8.678899,4.2815304,0.07434301,0.0008482657,0.0,0.044223934,-0.12807357,0.0011330426,0.15904093,0.5469625,0.15029447,4.055235,0.20449457,0.5483329,0.0037702152,0.0,0.51747143,3.6826968,,0.0,0.05391798,both
348,OXY,https://www.sec.gov/Archives/edgar/data/797468/000079746820000004/oxy10k12-31x2019.htm,1.0,7.0,0.0,2.0,1.0,0.0,Risk Section,8068.0,34833.0,2019-12-31,2019.0,1311.0,131.0,40011.0,1.0,36846.355,11.602126,9.922947,1.0,0.0,1.0,1.0,0.0,2.7343676,10.709606,8.645464,0.26549894,0.0049483217,0.024000732,0.13772066,0.08955456,-0.009512485,0.06717278,0.36596543,0.5205878,1.1132019,0.09049666,0.74868745,0.032717463,0.0,0.36029452,0.67150366,,0.024000732,0.015495739,both
349,ODFL,https://www.sec.gov/Archives/edgar/data/878927/000156459020006626/odfl-10k_20191231.htm,2.0,7.0,0.0,2.0,0.0,2.0,Risk Section,24617.0,77037.0,2019-12-31,2019.0,4213.0,421.0,111.485,1.0,15123.188,8.292941,8.320962,1.0,0.0,0.2529659,0.0,0.0,3.04951,8.018011,5.016713,0.1185411,0.0533814,0.0136531275,0.0,-0.06030682,-0.016577117,0.24588244,0.027902165,0.0073178466,4.0139575,0.26839414,0.75937515,0.10100466,0.0,0.02529928,3.775258,,0.0136531275,0.09328609,both
350,OMC,https://www.sec.gov/Archives/edgar/data/29989/000002998920000005/omc-20191231.htm,0.0,2.0,0.0,3.0,1.0,0.0,Risk Section,4066.0,30681.0,2019-12-31,2019.0,7311.0,731.0,6848.1,1.0,17589.441,10.195538,9.612714,1.0,0.0,0.27361,,,4.26268,7.631771,3.3827908,0.0011536997,0.024391973,0.02106902,0.008004958,-0.022540081,0.005350329,0.061149817,0.2556845,0.28022867,1.5501745,0.087882794,0.07697678,0.16089444,0.0,0.22023717,0.9053442,,0.02106902,0.13863699,both
351,OKE,https://www.sec.gov/Archives/edgar/data/1039684/000103968420000012/oke10-k2019.htm,4.0,12.0,0.0,1.0,5.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
352,ORCL,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/orcl-10k_20190531.htm,6.0,6.0,0.0,3.0,4.0,0.0,Risk Section,12142.0,10104.0,2019-05-31,2018.0,7370.0,737.0,56167.0,1.0,169965.4,11.59643,10.584208,1.0,0.0,0.09659276,1.0,0.0,4.919981,8.740817,3.8280017,-0.2442944,-0.01017395,0.026971089,-0.041394915,-0.28275815,0.0036427528,0.1311483,0.51667297,0.24838103,2.3630922,0.15524013,0.057511337,0.34796566,0.055432394,0.47533324,2.2057364,,0.026971089,0.0800114,both
353,PCAR,https://www.sec.gov/Archives/edgar/data/75362/000156459020005276/pcar-10k_20191231.htm,2.0,2.0,0.0,5.0,2.0,1.0,Risk Section,8253.0,60506.0,2019-12-31,2019.0,3711.0,371.0,11261.6,1.0,27392.33,10.252774,10.150336,1.0,0.0,0.22951084,1.0,0.0,3.3322046,8.790406,5.494417,0.077831954,0.026063869,0.040146537,0.025185905,-0.0017418225,0.0044039194,0.12059829,0.39707908,0.29134423,1.6236087,0.15100613,0.2316518,0.18818735,0.011515773,0.19810233,1.3384068,,0.040146537,0.5011011,both
354,PKG,https://www.sec.gov/Archives/edgar/data/75677/000156459020006774/pkg-10k_20191231.htm,1.0,1.0,1.0,2.0,0.0,3.0,Risk Section,128978.0,87541.0,2019-12-31,2019.0,2650.0,265.0,2734.5,1.0,10600.413,8.886796,8.848553,1.0,0.0,0.24056707,1.0,0.0,2.8033605,8.134057,5.3929234,0.07554106,0.043948147,0.041280854,-0.0038143676,-0.001133254,-0.00013820172,0.16571768,0.3779126,0.20506321,2.040578,0.20390281,0.47093618,0.106056,0.0022112275,0.36905387,1.7826725,,0.041280854,0.023441214,both
355,PH,https://www.sec.gov/Archives/edgar/data/76334/000007633419000096/ph630201910-k.htm,4.0,5.0,0.0,5.0,0.0,1.0,Risk Section,8358.0,41355.0,2019-06-30,2019.0,3490.0,349.0,7107.845,1.0,21842.885,9.774329,9.569435,1.0,0.0,0.21755038,,,4.0361857,7.478332,3.4594035,0.012431806,0.13640964,0.02346676,0.12359273,-0.04879059,0.02066612,0.09750607,0.40439042,0.24551523,1.9035214,0.14500546,0.100604095,0.19177093,0.016775172,0.3709931,1.6508079,,0.023466762,0.08258677,both
356,PAYX,https://www.sec.gov/Archives/edgar/data/723531/000072353119000032/payx-20190531x10k.htm,0.0,5.0,0.0,1.0,1.0,2.0,Risk Section,8402.0,61621.0,2019-05-31,2018.0,8721.0,872.0,796.4,1.0,30824.348,9.0683155,8.235494,1.0,0.0,0.24385965,,,2.8094027,6.015425,3.2657106,0.18767866,-0.15736516,0.095297374,0.09178193,-0.0031581374,0.13582297,0.03698709,0.091793455,0.025185997,4.2509046,0.17958736,0.047106963,0.08796681,0.0,0.091793455,3.6179192,,0.095297374,0.0,both
357,PAYC,https://www.sec.gov/Archives/edgar/data/1590955/000156459020004636/payc-10k_20191231.htm,0.0,8.0,0.0,1.0,1.0,3.0,Risk Section,20116.0,14579.0,2019-12-31,2019.0,7370.0,737.0,61.318,1.0,15266.062,7.818799,6.603498,0.0,0.0,0.20129861,1.0,0.0,1.5612975,5.585592,4.2560854,0.088279985,0.26353514,0.0,-0.0007137351,-0.017100692,-0.25240168,0.33329687,0.02465623,0.0040005534,6.9267893,0.10793886,0.10678201,0.053748075,0.02938578,0.019800821,6.115987,,0.0,0.19692422,both
358,PYPL,https://www.sec.gov/Archives/edgar/data/1633917/000163391720000028/pypl201910-k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,24616.0,15488.0,2019-12-31,2019.0,7374.0,737.0,5472.0,1.0,126883.41,10.846089,9.785379,0.0,0.0,0.17978652,1.0,0.0,3.1863527,7.683864,4.5392513,0.11168254,0.04889642,0.0,0.05756531,-0.034617107,-0.037500244,0.13763076,0.106598094,0.04134323,3.1428401,0.07217579,0.042311963,0.20963123,0.02142871,0.10457211,2.5787423,,0.0,0.019005848,both
359,PENN,https://www.sec.gov/Archives/edgar/data/921738/000092173820000009/penn1231201910k.htm,1.0,10.0,0.0,2.0,6.0,0.0,Risk Section,30259.0,80563.0,2019-12-31,2019.0,7990.0,799.0,11328.4,1.0,2963.8865,9.56061,8.5757265,0.0,0.0,0.49482164,1.0,0.0,3.3775876,9.206182,5.8632197,0.042798266,-0.0018316953,0.0,-0.006467294,-0.0016203459,0.0050301175,0.04905421,0.7980838,0.79262334,1.0782828,0.08194723,0.7015041,0.031906724,0.0,0.7815985,0.9891924,,0.0,0.02065605,both
360,PNR,https://www.sec.gov/Archives/edgar/data/77360/000007736020000006/a2019pnr-10k.htm,4.0,6.0,0.0,4.0,1.0,0.0,Risk Section,8463.0,13586.0,2019-12-31,2019.0,3561.0,356.0,1109.2,1.0,7719.6,8.32833,7.991998,1.0,0.0,0.11239264,0.0,1.0,2.3513753,5.8899856,3.6359227,0.08017877,0.0019809154,0.02964126,0.060393766,-0.033216573,0.024858074,0.08462375,0.26795506,0.12563428,2.3928494,0.13554777,0.087063655,0.019929944,0.019060273,0.26336515,2.1198642,,0.029641261,0.017129464,both
361,PBCT,https://www.sec.gov/Archives/edgar/data/1378946/000119312519060912/d688796d10k.htm,0.0,3.0,0.0,1.0,2.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
362,PEP,https://www.sec.gov/Archives/edgar/data/77476/000007747620000015/pepsico201910-k.htm,8.0,9.0,0.0,5.0,2.0,1.0,Risk Section,8479.0,13856.0,2019-12-31,2019.0,2080.0,208.0,33628.0,1.0,190107.97,11.271453,11.114848,1.0,0.0,0.21125849,0.0,1.0,5.2522736,9.945301,4.3580046,0.08195093,-0.06618967,0.06752645,-0.004519587,-0.03545648,0.006671165,0.12326378,0.42812583,0.15030216,3.2320645,0.16736476,0.26548436,0.0730518,0.009051905,0.38532344,2.8102705,,0.06752645,0.09997621,both
